timestamp,premium
1394771700,-0.991499088
1394813400,-1.063931897
1394813700,-1.533938182
1394889600,-2.707867263
1394892300,-3.322921068
1394963700,-1.473206812
1394994300,-1.805267263
1395055800,-3.191856544
1395062400,-1.701246694
1395085500,-2.398900541
1395085800,-2.265372815
1395095400,-1.245699378
1395100200,-3.532566278
1395103200,-2.984872699
1395106500,-2.128055424
1395111600,-0.102569152
1395115500,-2.432400738
1395145800,-1.990327101
1395180900,-2.22406539
1395183900,-2.988964948
1395188700,-0.873528045
1395240600,-2.435276042
1395242400,-2.604958019
1395246000,-1.606535628
1395253200,-0.891094393
1395278400,-1.453589964
1395282600,-0.514601675
1395292500,-2.636962914
1395292800,-0.450395185
1395294300,-0.915760761
1395324900,-0.169063923
1395334500,0.019297841
1395335100,0.019297841
1395336900,-0.360025724
1395342600,0.001969729
1395343200,-2.494839574
1395345000,-1.634452569
1395351300,-2.357285914
1395351900,-2.746543251
1395352500,-2.9467705
1395360000,-2.144465502
1395366300,-0.183243961
1395366600,-2.621873526
1395367500,-1.941889973
1395370800,-0.312592936
1395393900,0.497574709
1395408900,-4.128260576
1395431400,-1.380319915
1395450000,-0.776904762
1395458700,0.078026192
1395585900,1.180342238
1395612300,-1.396043429
1395627000,-3.015184597
1395628200,-0.654381872
1395716400,-0.062328519
1395739200,-1.888292586
1395745200,-0.162316149
1395775500,-1.835562518
1395787200,-1.67490059
1395787500,-1.4339077
1395789900,-3.737804112
1395795300,-2.256784703
1395797400,-2.630965292
1395808500,-1.703136543
1395809700,-3.468729466
1395810000,-1.356976706
1395850800,-2.063077866
1395853800,-1.175170697
1395854400,-1.403124849
1395854700,-3.064331076
1395856500,-4.068946527
1395872100,-3.127407761
1395893100,-2.25014941
1395893700,-2.269776065
1395894000,-3.996719349
1395894300,-3.435430121
1395896700,-3.080179897
1395897900,-6.322985908
1395898200,-8.011188288
1395898500,-6.309534862
1395900000,-2.843010886
1395901500,-4.309966288
1395901800,-2.32031774
1395902700,-2.616306839
1395911100,-6.933150192
1395922500,-2.317810851
1395925200,-4.312530169
1395929400,-6.115572086
1395930600,-4.276539142
1395930900,-2.865619848
1395934200,-3.627620181
1395937800,-6.26431729
1395939900,-7.849481192
1395940200,-4.851195513
1395942600,-5.002741463
1395943500,-5.754314728
1395943800,-5.145503039
1395946200,-3.251726768
1395957300,-4.826288102
1395959700,-3.969713658
1395961200,-4.226501262
1395963300,-7.531777559
1395963900,-5.606864828
1395965400,-4.831863235
1395972600,-4.810336233
1395972900,-4.382256002
1395974100,-5.090050431
1395982200,-4.835221509
1395982800,-5.284835785
1395986700,-9.228957146
1396041600,-4.334028671
1396071900,-1.21219226
1396120500,-3.466853124
1396125300,-0.027000777
1396125900,-4.711091107
1396126200,-5.921996108
1396126500,-4.856265287
1396137600,-0.953712431
1396141800,-1.828920832
1396144200,-0.948141163
1396148400,-1.589912662
1396151700,-0.605424974
1396152000,-0.663672104
1396158000,1.63105608
1396159200,-1.14548432
1396179600,0.367414662
1396179900,-3.825397263
1396185600,-2.4468816
1396191300,-4.548799628
1396192800,-3.826427812
1396195500,-4.446888153
1396198200,-2.421996566
1396206300,0.678494238
1396206900,1.452739292
1396207500,-0.027079477
1396210200,-0.244107451
1396211700,5.404086255
1396213500,0.230222421
1396214100,0.016620409
1396217100,1.487453062
1396218000,-0.168669353
1396223400,0.760721668
1396224600,-1.056230165
1396224900,-1.160750915
1396234800,-5.9013126
1396236000,0.023043453
1396239900,-6.704169891
1396240200,-5.414714527
1396241700,-5.179054595
1396242000,-3.047158157
1396292400,0.533719127
1396294500,0.3200857
1396302000,0.027036883
1396302900,0.232525287
1396303200,-1.068986228
1396303500,-1.258900521
1396303800,-3.008813015
1396307400,-1.226691449
1396320300,-4.761405047
1396328400,0.792194955
1396329000,-0.210804909
1396366200,-1.05554471
1396398600,-2.851439272
1396415400,-1.320755348
1396418400,-1.905418634
1396420200,-1.760106799
1396427100,-1.855036835
1396428300,-3.192331045
1396436100,-5.626152458
1396451400,-2.467649878
1396455000,-3.756625309
1396456800,-6.012328513
1396457400,-6.893090753
1396458000,-5.564778638
1396459800,-6.524720835
1396463400,-1.296337413
1396466700,-1.520893156
1396472700,-4.063758572
1396487700,-3.263717532
1396488000,-3.165000033
1396490400,-3.184079689
1396507800,-2.959704381
1396509000,-6.035838231
1396513800,-1.630774988
1396533300,-4.997150696
1396536600,-6.279616624
1396539300,-6.304331363
1396555200,-5.745803785
1396560000,-4.682945844
1396562400,-6.876314822
1396565700,-5.453788274
1396578300,-5.503131841
1396578900,-7.772300056
1396583100,-6.019587833
1396584900,-3.637010192
1396585500,-4.323499764
1396652100,-3.327929396
1396676700,-3.693136018
1396737000,-1.617613185
1396753200,-0.198236764
1396891200,-1.378014049
1396920600,-2.623809888
1396923600,-2.476881823
1396993200,-1.292722219
1397013900,0.642968645
1397066700,-3.85958552
1397067600,-3.656619428
1397067900,-2.120833318
1397069100,-1.57851167
1397073000,-5.023270623
1397082000,-3.26457602
1397085600,-1.781312207
1397086200,-2.434055722
1397110200,-2.349889314
1397110500,-1.763226757
1397110800,-2.651113468
1397111100,-3.177447495
1397131800,-2.576810232
1397135100,-2.315752318
1397136600,1.13686023
1397140200,1.717466426
1397140500,3.00212415
1397140800,2.356588561
1397143500,-4.721388404
1397143800,-3.621745869
1397144100,-2.539508899
1397145900,5.4436224
1397146200,7.1188439
1397147100,4.959529697
1397153700,3.222665971
1397157900,0.29257601
1397158200,0.206565916
1397159700,3.40567492
1397160000,5.582775695
1397165700,-7.329690948
1397166000,-10.50250505
1397166600,-7.585929117
1397168400,-10.44708808
1397174400,0.410186531
1397227200,-3.379395521
1397232300,-0.357625337
1397241600,-4.015029522
1397241900,-4.025764895
1397246400,-3.256146001
1397266800,-1.109899392
1397295600,-1.826535611
1397309400,-1.871980676
1397358300,0.284737659
1397411400,0.705203429
1397418000,0.106760238
1397418300,1.153683252
1397425500,-0.096726253
1397425800,-0.399316324
1397426100,-0.747088195
1397432400,1.701591527
1397435700,3.575892121
1397437200,0.42928466
1397437500,-3.551026719
1397437800,-4.225277781
1397438100,1.428833073
1397439000,4.294588846
1397439900,7.276386757
1397440500,8.103835377
1397440800,8.763452
1397441700,8.04249829
1397442000,9.009874508
1397487300,5.961457936
1397487600,1.602153957
1397507400,6.413791648
1397511900,2.819502581
1397514000,-0.684354397
1397514600,0.574359895
1397517300,2.609844127
1397518800,2.101986225
1397519100,0.887715492
1397519700,0.864828018
1397523600,1.019794227
1397523900,2.456467819
1397526900,1.439454449
1397527800,3.679453883
1397528400,0.684389323
1397529000,1.732410584
1397529600,1.801003701
1397530800,1.626043878
1397531700,2.151911768
1397533800,2.538279268
1397537700,2.132360733
1397538600,0.026191318
1397539200,-0.134034519
1397540400,-2.259377498
1397541000,-0.088215749
1397541600,-1.183102659
1397541900,0.700819233
1397543400,0.761059489
1397545200,0.985075552
1397571300,2.404630175
1397572200,0.701176426
1397572500,-1.524388042
1397575200,5.1734763
1397577000,2.212988168
1397577300,4.877128104
1397581500,3.758619254
1397583000,2.115557013
1397591100,6.4664862
1397594700,4.911190541
1397597400,6.466991423
1397600700,6.102040823
1397602200,5.118842742
1397602800,5.058511119
1397604900,3.107941381
1397605200,4.512066515
1397606400,4.318522625
1397606700,5.10712956
1397607000,4.100758834
1397607300,3.730841635
1397607900,4.264799804
1397608200,4.946353783
1397608500,4.597826422
1397610000,3.642312107
1397618700,3.197305806
1397620800,2.51693579
1397622900,1.192001699
1397634900,2.468556473
1397651400,4.134213903
1397665800,6.099855284
1397672700,3.505143409
1397678400,2.736589754
1397678700,3.211546505
1397685000,2.49285729
1397689800,2.409539178
1397691900,3.0547215
1397695800,3.320803739
1397696400,2.785852582
1397699700,0.292871677
1397702100,3.360143299
1397704800,3.765255889
1397705400,1.998438728
1397712900,2.254796638
1397715900,1.2098269
1397748900,4.795716112
1397766900,2.249980457
1397769900,1.153152736
1397780700,2.711105172
1397781000,2.627578009
1397802900,-0.097843465
1397835900,2.629233625
1397858100,2.044482487
1397859000,1.618966067
1397862600,1.045883941
1397900400,2.406943929
1398010800,1.480388272
1398011100,1.461311569
1398011700,2.178716258
1398039900,1.525891132
1398042000,1.433053034
1398042300,1.330707064
1398042600,2.254963506
1398065100,1.778827868
1398102300,2.158186771
1398127500,1.916296886
1398129300,0.623236181
1398173400,3.928685566
1398201300,1.182016483
1398201900,0.793218882
1398217200,1.276180491
1398275100,0.524101679
1398363600,2.646882155
1398364200,3.131546227
1398364800,3.541960454
1398365100,4.070579714
1398366000,3.670200194
1398366600,5.09527199
1398366900,4.26053609
1398367200,3.924264253
1398367500,0.679270349
1398367800,0.544241419
1398368100,2.097237794
1398368400,0.587763134
1398371700,3.121399619
1398372600,2.41420042
1398372900,3.139363328
1398375600,0.875080372
1398378900,2.253465531
1398390300,0.253544248
1398390900,2.087415838
1398391200,2.238072502
1398391800,1.39180071
1398392100,2.046244829
1398393300,2.644485478
1398393600,1.938625204
1398401400,-1.328677073
1398420600,-1.272455369
1398434400,-0.840177548
1398440100,-1.68303464
1398441900,-0.070565847
1398444300,1.118904411
1398446400,1.022239642
1398489600,-1.928715388
1398536400,-0.168638029
1398587100,2.496289049
1398587700,0.706811927
1398610800,1.039073414
1398611700,0.420468778
1398612900,0.085102514
1398636600,-1.414885148
1398647700,-0.393709506
1398661500,-0.352558203
1398670500,-1.428849437
1398678300,-0.999686421
1398710100,1.855418347
1398714600,0.877809434
1398719700,1.104975303
1398727800,1.549872166
1398728100,1.899724193
1398735900,0.88202381
1398805500,0.849317027
1398805800,1.012725599
1398808200,0.274601802
1398810600,1.233084472
1398862500,-0.880139308
1398875100,-0.478069964
1398876000,-0.54260366
1398876300,-0.463025811
1398891300,0.024332206
1398897000,-0.652599664
1398897300,-1.063161092
1398928500,0.134934369
1398930900,-1.851587654
1398945900,0.054468246
1398972600,0.520503732
1398980100,-0.742065647
1398986400,-1.303880124
